body,label
Read the terms to use $tsla IP and u may understand a bit more,1
"$TSLA $TSLAQ don't miss, Maxwell was structurally insolvent very recently - in their Sept 30 2018 report, they had $23M in cash, and had to liquidate their High Voltage division in December to generate some cash to survive! see attachments next tweet",0
Best bet for $TSLA continues to be a buyout w/ Apple@elonmusk would make some great iPhones as new CEO of AppleHe’d have real cash.W/ out that I still don't think the co if financially viable and goes to 0.,1
$GOOG $AAPL BCNstocks: $ONCI at .0012! - BCNstocks,1
$AMZN $ADBE $BA $FB $MSFT $AAPL own the #USA #Govt They r too big to fail. Dont believe idiocy of the talking heads or pseudo-experts,1
"Watching $AAPL, $SPY, $AMD, $MSFT at open",-1
"""Last question. So Larry, in the last 40 years which of the 6 recessions did you predict?""$SPX $GDX $USDJPY $TLT $AMZN",-1
"$AAPL been at the Apple Store since 11:15 am,they have been trying to swap my jet black 7 with a new one, system doesn't allow it,still here",0
$AAPL at 8 SMA as we speak. See if we get a bounce here. Else can see 21 SMA at 128.31.,0
Forget all this stuff. Trade the market like it's a Casino. Take your money and profit where you can find it. If you made $10K from a $TSLA trade and did it 5 times do you care about their fundamentals? Not me. Keep doing what makes you money.,-1
$AMZN IWM slightly outperforming the SPY currently Earlier it was the other way aroundIWM the  to this market IMO,0
"Can't say I expected AR to be the interesting figure this Q... Still though, I tip my hat to $TSLA for pulling this off.",-1
Top 25 Stock Picks - Video Series - Outperform! $MSFT $ORCL $CRM $NOW $AMZN $XLNX $SWKS $CSCO $T $VZ $NVDA $GOOGL $GOOG $INTC $APTV $TXN $V $SQ $PYPL $GDOT $MA $DFS $AXP $BABA $SHOP $BL $GWRE $FINX $ACB $CGC $STZ $ACB.CA $WEED.CA $CWEB.CA $ITHUF $PLNHF,1
$SHOP til we drop $AMZN ,0
"LEAVE THEM ALONE AND LET THEM EAT!!YUM, YUM, YUM...$TSLA",0
$AAPL $QCOM $BA $EXPD $ALB $DWDP $MOS $HPQ $SWKS $TXN $APH $AMD $IPGP $TEL $QRVO $IFF Trade War Could Slam These 24 Stocks:,-1
If another tech company reported a similar earnings report as $AAPL did it would be down 25%. Food for thought.,0
"I like tech stocks $AAPL, $IBM, and $MSFT! Those are always on my plate and that dang biscuit $QQQ",0
My holdings minus $AMZN which I stupidly shorted after earnings.,1
"@Automotive_News @TeslaMotors'Delivered 17,400 Vehicles-Fourth Quarter, Hitting its Target Of At Least 50,000 Vehicles For The Year'$TSLA",0
$GOOGL about to pass $AAPL in enterprise value. Steve Jobs gotta be rolling in his grave with arch enemy about to be worth more than his co.,1
"Sold the rest of my $GOOGL 760s at 2.07, from 2.81. Still was positive overall on the whole position, if not by much.",-1
"$TSLA***CORRECTION***I went through all of the Fidelity filed 13F forms, including the amendment filed for Q2.  Based on this neither WhaleWisdom (12 M shares dump) nor Financial Intelligence (800k shares sale) have correct information.",0
"""When dealing with obviously overvalued companies, the desire to 'short them all' can be very strong. Yet, this desire must always be tempered with an understanding of...what makes their stories resonate."" $BYND $LYFT $UBER $TSLA",1
Wonder if $AAPL ‘s Cook is calling the @POTUS to thank him now?,-1
2 journalists trespassed at Tesla Gigafactory last Fri.; one of the journalists arrested & charged. $TSLA,0
I like the BLUE LINE. $AAPL,-1
$AMZN - Beast mode activated  !!!,0
Worst sentiment for SP1500 stocks at midday: $MSFT $AGN $OSK $ALL $PFE (2016/08/05) #sentiment #stock #alexandria,-1
$aapl And Tony - there is NO LARGE %G rool out by carriers until LATE 2020 so WHY should Apple bother. Also @att $T has 5Ge that Apple is going to rewrite software to accommodate.5G is a 2021 event for everyone,-1
"Tune into @jonfortt on #CNBC as the $AAPL #AppleEvent kicks off, he will give his spin on the news #Tech #News",1
$aapl FILLED EXIT 118,-1
$tsla no sales in china p/e ? gm sell 2 mil and pe of 8,0
"Didn't learn a thing to swing my opp either way: Article is written emotional, heavy on Circumstantial Evidence: can't take seriously.1 thing against $TSLA rn is it's chart => will wait 4 the chart opp.2 ""current price Tesla Model 3 in China ~ $73,000 w/~ $30,000 China’ tariff""",0
Friday Apple Rumors: Qualcomm Seeks iPhone Ban in U.S. $AAPL,1
$AMZN - Nice continuation after day one sell off. Good stuff @PaulJSingh,0
#DeepFakeVideos #DeepFakePhotos #Nvidalize $NVDA $CMCSA $DIS $FOXA $CBS $VIAB $T $AAPL $GOOGLThe camera: A Palestinian weapon of choice [@The_NewArab],0
"Cheap call option upside: $AAPL calls cheaper than 89% of history, $ULTA 89%, $GLD 89%, $GDX 89%, $TLT 89%, $CSX 89%, $VLO 89%",0
"$NFLX Reed knows game, $TSLA Musk doing it wrong. Richie Barton wins top tick award. Davie Wells keeping his broker busy with all those sale",-1
$tsla i'm bidding in to cover and it's like i'm never getting filled on this short. it bounces off all of my bids. lol.,-1
The guy just cannot help himself. $TSLAQ $TSLA,0
"""Elon has a plan to put shorts on the soup kitchen line, don’t you worry. He hates shorts more than anything in this world. Burning shorts to him is probably the same dopamine rush as building a Mars base""$TSLA",1
#Tesla bulls not 'doing their homework.' 40 rivals on the way: Tesla bear $TSLA,-1
"$TSLA  After everyone watches the Tesla news this weekend, I'm pretty sure future sales are not going to be impacted positively.",1
$AAPL I am running Firefox which I rather not use but I have no other choice. ugh..... Even Chrome is f'd.,0
$MSFT the big tech player reporting after the bell. Whisper number is for $0.75 EPS on $24.19 billion in revenue.,0
"I like the $MSFT call in advance of earnings. If it hits I'd expect a decent 2-3% move higher. Otherwise, I'll stop out quickly.",-1
Conclusion: Retail got burned in early 2018 > cash on the sidelines ready to be invested (++). Tech led the recent legup to fresh highs (+). A fresh leader at the top $MSFT and a liquid IPO landscape (+) My guess: Intermediate market correction and then back to ATH.  #stocks,0
@fakecnbc Samsungs new phone rollout call was a flop today IMO.  $AAPL is badass.,-1
Seeing how excited you get about this report.... I buy some more shares. $TSLA,0
"“Peak production” hmmm “pack production” “minimal cap-ex” hmmm “exponentially” hmmm “manual operation, automated” hmmm “the two should not be confused” hmmm. “Fluff” hmm “placement of fluff” hmm “human hands way better” hmmm. “Fail to pick up the fluff...” $TSLA  IS MUSK HIGH?!",0
$WMT I expect stock to continue to rally to test Jan 15 high around 90 later this year. risk reward is higher (sold $AMZN & bought $WMT),-1
“Is this the big oil companies?”“This is insane”“You guys are creating a mess out of something beautiful”“Supply chain frustration”@gackamark @chaeschlimann @citizenlennert @jnnagle1 $tslaPage 52/x,-1
$aapl will hav tough task on its hands next year,-1
Ewon is looking pretty chubby these days. I wonder if there is any stress in his life. $TSLA $TSLAQ,0
Watching $GOOGL chart today looks like lemmings marching up a hill only to fall off the earnings cliff.  Janet Yellen warned you!,0
$MSFT line of support finally failing,1
When $TSLA dips I throw on more chips.,-1
I love $AAPL jokes.  Tesla's Model 3 was Apple's Newton... then the Model Y came along.  oops again.,0
"$wmt's operating margin is 4% - $AMZN's e-commerce operating margin is negative - its margin incl AWS is near zero.  TTM, AMZN's GAAP FCF was negative $4 billion.  Bezos' FCF is fraudulent and that fact is disclosed in the footnotes of the Q and K",0
Market is saying there is another capital raise coming. $TSLA,-1
"$AMZN As I have said, Earnings and Fundamentals will dominate charts and technicals.  But let’s look at broad data and charts and more>>",1
#FastMoneyEspressoFINAL TRADES:Tim Seymour —> buy $APCBrian Kelly —> sell $TSLADan Nathan —> buy $AMDGuy Adami —> buy $RTN,-1
#Apple sold eye-popping 74.5 Million #iPhones over the holidays.  $AAPL,1
Robin Williams' son and prison inmates are bullish of $AMZN,0
$AAPL Just sold at $6.30 with $70 GAIN,1
$GOOG haha senate investigation of tech while Trump and his master Putin remained unscathed.Such a joke. Buy on the rumor sell on the news.,0
Wasn’t explained at all $tsla,-1
$TSLA $TSLAQ  Oct14$256.96(+3.7%) $247.13‒$258.55 x̄=$254.96Volume:  79/100σ: 51.2 (+1.1)  44/100⸻Calls⸻Exposure:  11.2B(+12.4%)Value≈  1.08B(+19.6%)Inflows≈$8.18M⸻Puts⸻Exposure:  20.3B(+4.0%)Value≈  944M(-9.8%)Inflows≈$19.0M,-1
$AAPL 102 downside target heavy put activity in next weeks 107 puts,-1
buy RS. the market is fortunately telling us who #ftq is. $CRWD $vici $AAPL $LTC $jnug and $BYND,1
$UVXY don't touch. Watch $AMZN it will break 1000 then maybe a pull back a BIG MAYBE,0
Judges typically like to see remorse before sentencing criminals... $TSLA,-1
Thanks. Went long on $AAPL on 5min TF but got fried. lucky it was just paper money,-1
They pinning $AAPL at $154 but think gaps up on the $AMZN news.,0
Sly dusty car joke. $TSLA,-1
Solve this : A rich man needs _______. A poor man has _______.If u eat _______u die and when u die u can take ______ with u! $AAPL $SPY $FB,0
"@TeslaOpinion Oops, $TSLA just admitted it won't be profitable in Q1. Looks like all that extrapolation from Q3 and Q4 won't work out so well.",0
We all should focus on just one question: why is $TSLA not raising capital from the equity mkt?,0
Smith Chas P & Associates Pa Cpas Has Upped Holding in Microsoft $MSFT by $2.33 Million ...,0
100 share algo in full control   $AMZN,0
Dow up 208 to end 3 day slide. $AMZN $TSLA lead the Bulls. Cannabis sector bounces back $CGC Live,1
Reverse Reverse $AAPL ,-1
$MSFT intraday,1
I guess it makes sense @jack MM selling ITM calls between $20-$17 strikes and puts at $16.5 DAY chart has room down & people giddy $twtr,-1
"At $1Trillion, $AAPL is bigger than these things:",1
"$TSLA $TSLAQ what changed is people are waking and up shaking Eloon's spell out of their minds, although i see there are laggards...",0
Hotweekend $MSFT $BA  $CRWD $SKX $CHWY  $FCX,-1
"Vardmos always making $TSLA fans look strong! Ad hom is his stock in trade! Anything of value, not so much. Meanwhile, vile $TSLAQ bears are about $120 to the upside full of shit at this point.",-1
Let’s watch how $GOOGL will make the same.,1
Sounds like a bottom $TSLA,1
$AAPL & $DLGD (blue) price action relationship is very interesting. Chicken before  the egg? $QQQ $COMPQ $DJIA $DIA,-1
Tesla has set up a 50-stall charging station in HongKong as it seeks to expand its presence in the city $TSLA,1
"@Jack is doing a good job ramping FCF at $TWTR, but his defense of criminal drug addict Elon Musk, and the lack of a Twitter edit function are inexcusable $TSLA $TSLAQ",1
"$TSLAThis super car does 0-60 in 2.4s but costs $3Mvs #roadster2 1.9s, $200K",1
"In the end, the bottom line counts. Even now (with almost no direct competition in long-range EVs yet!) $TSLA burns $$$ AND can’t ship cars.",0
Hey @DesignsEl ProFinance Tip: Get a Toyota Camry or Honda Accord. Check out #TeslaServiceIssues to see why.$TSLA,0
"#Beware #Phishing #Emails Got this one, purportedly from @amazonIN Pls warn users about this fraudulent email $AMZN",1
"$TSLA tomorrow’s China event should be interesting, Elon might announce the China factory completion way sooner than expected.",1
"$MSFT powered upward, breaking a new historic high of $111.15, settling +7.6% to $106.08. Secondary target of 125/30 looks on track. @petenajarian",0
Wall Street know nothing about $tsla,0
"@drawdead666 or $12 gap fill on $AMZN? TA is only short term, fundamentals trump everything smart ass",-1
Having execs gone hours before earnings and call could make one wonder whether $TSLA is abt to announce more issues/delays.,-1
$TSLA I wonder if the firmware issue has to do with disabling AP software. It may come off the boat with AP enabled and may have to be disabled.,0
Playing $ONCE today instead of $SHAK. And $AMZN calls are golden so far just like $NFLX. #casino,1
"$tsla 6-8wk for 35k. Either Bloomberg estimator is way off, or there are a lot of orders for the 35k. Place your bets.",1
Apple Watch +GPS:  $10/mo... plus $4 in taxes!  Administrative fee:  76cUniversal Service Charge:  80cRegulatory Cost Recovery Charge:  $1.25City Utility Users Tax: 64cSeems excessive.,1
"via The_Analyst: Bwahahahaha how do the Tesla bulls spin this as good news? Wait, lemme guess, This drove all the price decline so now it's up from here? Lol ok. $tsla $tsla",1
$AMZN coming into some nice resistance on the monthly.  Earnings next Thursday.,-1
$tsla has been trading in a tight  range 205-230. Coiled. Looks like it has been making higher highs and higher lows,0
"$AAPL is holding up $QQQ, look for more news this weekend as Apple likely tumbles on Monday, all $FANG stocks going to sell off and break of trendline support. Follow the crumbs and you will find the path, let’s see what Monday “Bears”!",1
$AAPL $130 by September 21st Easily,-1
“I am tired of this shit .... hopefully he kills all bears for ood tmrw!!!!” $TSLA,1
$TSLA is 500 more cars blown up from going bankrupt.....that’s about 3 months away.,0
So how did $AMZN increase sales by 43%?,-1
"YESSSS!! Apple cuts Apple TV price, confirms HBO Now partnership (updated) $AAPL $TWX",0
more ++ ticks for $tsla,0
Goldman says it's ok to keep buying the ATHs... risk free money for everybody! $SPX $NDX $AAPL $NFLX $VIX,-1
"In addition to a financial burden $tsla can’t afford, the lawsuits provide a rare spotlight in to a 19th century industrial company operating today.",-1
I wouldn’t touch $GOOGL $GOOG Alphabet...Regs coming in some form soon.,-1
$aapl will prolly short it later in the day pre event for the fade. it generally follows the same path over and over,-1
$MSFT #stockmarket #stocks #investing #business #tech,-1
"What if Amazon started a currency, and you could pay for anything with Amazonbucks or fractional $AMZN stock?",-1
$TSLA crushing Q3 and clueless Wall Street analysts after years of non-stop FUD from $TSLAQ and corporate news media ,-1
$MSFT $HPE *MICROSOFT SAID TO CUT PURCHASES OF CLOUD SERVERS FROM HPE *MICROSOFT SEEKS LOWER PRICES WITH ITS OWN CLOUD SERVER DESIGNS,1
"Today's day & swing trades: $FB, $UVXY, $TNA, $NFEC, $MFGP, $LFIN, $HRTX, $FNF, $CRON (see charts) Open: $MRTX, $FIZZ, $BABA, $AAPL, $UVXY",0
Just wait for the $AAPL car my friend,-1
